"COUNTRY","Country","PRODUCT","Product","FLOW","Flow","TIME","Time","Value","Flag Codes","Flags"
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",62.111,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",49.278,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",30.268,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",2.284,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",3.01,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",11.191,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",0.24,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",69.245,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",43.275,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",49.873,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",29.79,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",3.014,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",0.634,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",1.256,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",0,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",86.407,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",86.546,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",109.889,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",117.043,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",43.236,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",58.493,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",57.053,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",55.799,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",11.449,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",8.608,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",22.609,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",19.01,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",0,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",0.297,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",0.108,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",0.112,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",96.388,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",96.052,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",166.128,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",134.542,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",76.841,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",172.138,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",159.073,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",208.494,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2014","2014",978.999,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2015","2015",965.847,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2016","2016",764.964,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2017","2017",701.882,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2014","2014",949.432,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2015","2015",945.313,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2016","2016",908.988,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2017","2017",930.768,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",47.655,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",6.296,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",26.415,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",2.083,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",13.127,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",87.973,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",90.759,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",103.632,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",,"L","Missing value; data exist but were not collected"
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",,"L","Missing value; data exist but were not collected"
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",46.928,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",40.926,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",22.994,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",0.987,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0.262,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",150.923,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",725.068,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",237.54,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",243.753,,
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",,"L","Missing value; data exist but were not collected"
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",,"L","Missing value; data exist but were not collected"
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",3.868,,
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",10.163,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",99.892,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",105.251,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",446.481,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",1056.082,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",136.481,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",58.535,,
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",,"L","Missing value; data exist but were not collected"
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",,"L","Missing value; data exist but were not collected"
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",111.493,,
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",7.484,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",7.287,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",68.986,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",11.658,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",15.762,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",4.338,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",,"L","Missing value; data exist but were not collected"
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",,"L","Missing value; data exist but were not collected"
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",1.045,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0.377,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",72.669,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",1.034,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",43.196,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",1.809,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",123.3,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",54.476,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",23.921,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",0.105,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",163.811,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",260.52,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2018","2018",768.662,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2018","2018",1098.621,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",24.45,,
"AUS","Australia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",6.796,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",26.323,,
"AUT","Austria","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",1.796,,
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"BEL","Belgium","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",109.944,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",111.154,,
"CAN","Canada","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",99.246,,
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"CZE","Czech Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",41.983,,
"DNK","Denmark","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0,,
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"FIN","Finland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",1.013,,
"EST","Estonia","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0.215,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",155.206,,
"FRA","France","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",820.044,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",274.994,,
"DEU","Germany","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",244.768,,
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"GRC","Greece","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",0.007,,
"HUN","Hungary","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0.017,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",13.758,,
"IRL","Ireland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0,,
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"ITA","Italy","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",321.474,,
"JPN","Japan","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",1043.57,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",164.739,,
"KOR","Korea","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",62.041,,
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"LUX","Luxembourg","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"NLD","Netherlands","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",3.13,,
"NZL","New Zealand","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",318.321,,
"NOR","Norway","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",2.353,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",14.626,,
"POL","Poland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",6.204,,
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"PRT","Portugal","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",0.807,,
"SVK","Slovak Republic","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0.443,,
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"ESP","Spain","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",41.409,,
"SWE","Sweden","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",0.952,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",122.928,,
"CHE","Switzerland","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",54.312,,
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",,"L","Missing value; data exist but were not collected"
"TUR","Turkey","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",,"L","Missing value; data exist but were not collected"
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",145.594,,
"GBR","United Kingdom","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",384.267,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","RENEWABLE","GROUP 3: RENEWABLE ENERGY SOURCES","2019","2019",767.5,,
"USA","United States","RDDUSD","Total RD&D in Million USD (2019 prices and exch. rates)","NUCLEAR","GROUP 4: NUCLEAR","2019","2019",1314,,
